186,34,5,19.178,-67.288,93.679,39.3,16.401,-56.104,76.630
187,34,42,14.725,-95.925,68.393,39.9,14.336,-79.320,58.964
188,34,43,21.343,-89.781,74.502,25.0,18.178,-76.492,61.870
189,34,44,32.209,-83.082,77.548,33.3,26.232,-72.264,62.110
190,35,2,18.222,-68.152,93.458,37.6,15.572,-56.401,76.591
191,35,5,28.094,-57.652,95.274,27.6,19.970,-51.194,77.559
192,35,6,39.105,-47.598,93.076,38.8,31.817,-47.529,73.629
193,35,43,32.209,-83.082,77.548,39.1,26.232,-72.264,62.110
194,35,44,41.603,-75.439,79.077,26.5,32.454,-63.442,66.431
195,35,45,51.471,-67.497,76.977,37.6,39.602,-58.796,62.616
196,36,5,39.105,-47.598,93.076,40.4,31.817,-47.529,73.629
197,36,6,48.202,-38.233,88.576,27.6,39.074,-34.680,71.725
198,36,7,56.588,-27.555,81.943,38.4,47.016,-28.848,67.238
199,36,44,52.902,-65.923,76.613,37.6,41.326,-57.674,61.673
200,36,45,60.342,-56.589,73.630,26.7,49.044,-51.280,57.640
201,36,46,68.428,-48.140,66.832,40.4,56.593,-44.787,56.048
202,37,6,56.588,-27.555,81.943,41.7,47.016,-28.848,67.238
203,37,7,64.400,-17.996,72.830,27.7,53.268,-20.456,61.270
204,37,8,69.612,-10.083,63.870,37.3,57.929,-14.996,54.544
205,37,45,69.414,-46.179,66.167,37.1,57.130,-43.800,55.731
206,37,46,76.481,-37.231,57.555,26.6,63.742,-34.615,49.996
207,37,47,81.157,-27.887,47.956,41.3,67.457,-28.445,42.928
208,38,7,69.612,-10.083,63.870,40.7,57.929,-14.996,54.544
209,38,8,73.972,-0.795,52.160,26.2,60.019,-2.904,45.435
210,38,10,76.532,5.706,41.093,35.4,63.362,2.662,36.183
211,38,46,81.157,-27.887,47.956,35.8,67.457,-28.445,42.928
212,38,47,83.100,-19.321,36.904,26.3,69.321,-21.482,34.478
213,38,48,83.770,-12.016,25.035,41.0,70.194,-12.767,24.034
